city,population,lat,lon,bundesland
Wrixum,601,54.7,8.55,Schleswig-Holstein
Langballig,1591,54.798888888,9.6375,Schleswig-Holstein
Grevenkop,335,53.85,9.533333333,Schleswig-Holstein
Bolsehle,273,52.5586,9.2951,Schleswig-Holstein
Agethorst,198,54.016666666,9.433333333,Schleswig-Holstein
Kolkerheide,83,54.620277777,9.130555555,Schleswig-Holstein
Wacken,2110,54.020555555,9.376111111,Schleswig-Holstein
Simonsberg,813,54.435,8.978333333,Schleswig-Holstein
Schwentinental,14032,54.287,10.2258,Schleswig-Holstein
Westermoor,416,53.916666666,9.616666666,Schleswig-Holstein
Warwerort,234,54.140555555,8.922777777,Schleswig-Holstein
Horstedt,806,54.516666666,9.066666666,Schleswig-Holstein
Langeneß,125,54.64,8.601666666,Schleswig-Holstein
Tensfeld,697,54.045,10.319166666,Schleswig-Holstein
Wennbüttel,77,54.140555555,9.324444444,Schleswig-Holstein
Damlos,606,54.25,10.9,Schleswig-Holstein
Bahrenhof,198,53.878129,10.386032,Schleswig-Holstein
Osterhorn,413,53.869166666,9.698055555,Schleswig-Holstein
Stapelfeld,1880,53.6,10.216666666,Schleswig-Holstein
Quarnstedt,451,53.9543,9.7865,Schleswig-Holstein
Bebensee,613,53.878055555,10.303333333,Schleswig-Holstein
Hohenlockstedt,5972,53.966666666,9.616666666,Schleswig-Holstein
Harmsdorf,617,54.25,10.816666666,Schleswig-Holstein
Kattendorf,816,53.843888888,10.025555555,Schleswig-Holstein
Ahlefeld-Bistensee,517,54.4,9.666666666,Schleswig-Holstein
Neuengörs,807,53.9,10.383333333,Schleswig-Holstein
Drage,647,54.355833333,9.161388888,Schleswig-Holstein
Krummbek,387,54.383333333,10.4,Schleswig-Holstein
Hemme,496,54.266666666,9.016666666,Schleswig-Holstein
Nortorf,7175,54.166666666,9.866666666,Schleswig-Holstein
Wensin,886,53.980833333,10.4125,Schleswig-Holstein
Alkersum,398,54.709722222,8.512777777,Schleswig-Holstein
Kayhude,1226,53.766666666,10.133333333,Schleswig-Holstein
Oeversee,3621,54.706388888,9.436111111,Schleswig-Holstein
Marnerdeich,403,53.948333333,8.983055555,Schleswig-Holstein
Neversdorf,719,53.866388888,10.287777777,Schleswig-Holstein
Linden,855,54.254166666,9.184166666,Schleswig-Holstein
Uphusum,340,54.84,8.856,Schleswig-Holstein
Schmedeswurth,191,53.928333333,9.037777777,Schleswig-Holstein
Grabau,797,53.805555555,10.275277777,Schleswig-Holstein
Ahrenshöft,549,54.566666666,9.066666666,Schleswig-Holstein
Sankt Margarethen,819,53.890555555,9.256666666,Schleswig-Holstein
Windbergen,747,54.05,9.116666666,Schleswig-Holstein
Bimöhlen,1015,53.933333333,9.95,Schleswig-Holstein
Hörnum (Sylt),872,54.760555555,8.291388888,Schleswig-Holstein
Strübbel,96,54.263055555,8.966944444,Schleswig-Holstein
Aumühle,3342,53.5253,10.3135,Schleswig-Holstein
Ahrenviöl,521,54.531,9.206,Schleswig-Holstein
Stelle-Wittenwurth,469,54.266666666,9.05,Schleswig-Holstein
Grothusenkoog,26,54.291666666,8.751111111,Schleswig-Holstein
Wesselburen,3545,54.216666666,8.916666666,Schleswig-Holstein
Glinde,18656,53.540555555,10.211111111,Schleswig-Holstein
Süderhöft,16,54.381944444,9.241666666,Schleswig-Holstein
Hetlingen,1420,53.609166666,9.636111111,Schleswig-Holstein
Frestedt,363,54.024166666,9.176944444,Schleswig-Holstein
Tating,961,54.333333333,8.716666666,Schleswig-Holstein
Bünsdorf,636,54.366666666,9.75,Schleswig-Holstein
Bark,1025,53.916666666,10.183333333,Schleswig-Holstein
Borgsum,331,54.7,8.466666666,Schleswig-Holstein
Süderdeich,452,54.2,8.9,Schleswig-Holstein
Hattstedtermarsch,270,54.553611111,9.004722222,Schleswig-Holstein
Schalkholz,570,54.25,9.25,Schleswig-Holstein
Dagebüll,907,54.733611111,8.714444444,Schleswig-Holstein
Schwarzenbek,17370,53.504166666,10.479166666,Schleswig-Holstein
Wöhrden,1306,54.167222222,8.998333333,Schleswig-Holstein
Ottenbüttel,741,53.966666666,9.5,Schleswig-Holstein
Barmstedt,10683,53.783333333,9.766666666,Schleswig-Holstein
Rickling,3252,54.010555555,10.163888888,Schleswig-Holstein
Kiebitzreihe,2218,53.783333333,9.616666666,Schleswig-Holstein
Wesselburener Deichhausen,114,54.176944444,8.940277777,Schleswig-Holstein
Struvenhütten,959,53.867777777,10.055,Schleswig-Holstein
Großhansdorf,9436,53.666666666,10.266666666,Schleswig-Holstein
Oldenbüttel,262,54.166666666,9.433333333,Schleswig-Holstein
Reinbek,28579,53.508888888,10.248333333,Schleswig-Holstein
Helse,848,53.966666666,9.016666666,Schleswig-Holstein
Grundhof,908,54.766666666,9.65,Schleswig-Holstein
Tensbüttel-Röst,684,54.11385,9.242780555,Schleswig-Holstein
Heiligenstedten,1547,53.933333333,9.466666666,Schleswig-Holstein
Haale,525,54.183333333,9.55,Schleswig-Holstein
Winsen (Holstein),358,53.832222222,10.011666666,Schleswig-Holstein
Hillgroven,55,54.216666666,8.866666666,Schleswig-Holstein
Husby,2432,54.765,9.581,Schleswig-Holstein
Nusse,1171,53.658055555,10.578888888,Schleswig-Holstein
Brunsbüttel,12651,53.896388888,9.138611111,Schleswig-Holstein
Neuendorf-Sachsenbande,438,53.9625,9.333333333,Schleswig-Holstein
Eisendorf,279,54.2,9.866666666,Schleswig-Holstein
Hingstheide,79,53.9,9.75,Schleswig-Holstein
Dannewerk,1135,54.483611111,9.501111111,Schleswig-Holstein
Hüsby,827,54.4976,9.4838,Schleswig-Holstein
Steinbergkirche,2909,54.755833333,9.761111111,Schleswig-Holstein
Ziethen,1145,53.695,10.814444444,Schleswig-Holstein
Schwissel,259,53.895277777,10.293611111,Schleswig-Holstein
Padenstedt,1820,54.050555555,9.919166666,Schleswig-Holstein
Schönwalde am Bungsberg,2603,54.189444444,10.755833333,Schleswig-Holstein
Lammershagen,232,54.266666666,10.433333333,Schleswig-Holstein
Heidgraben,2787,53.705,9.681944444,Schleswig-Holstein
Weddelbrook,1046,53.9,9.833333333,Schleswig-Holstein
Holzbunge,355,54.381388888,9.709444444,Schleswig-Holstein
Rabel,626,54.694444444,9.9525,Schleswig-Holstein
Ulsnis,698,54.566666666,9.75,Schleswig-Holstein
Schlichting,241,54.311666666,9.091111111,Schleswig-Holstein
Stolk,840,54.6,9.55,Schleswig-Holstein
Steinfeld,851,54.6,9.75,Schleswig-Holstein
Busdorf,2048,54.49,9.547,Schleswig-Holstein
Nindorf,1147,54.087777777,9.121666666,Schleswig-Holstein
Fahrenkrug,1625,53.933333333,10.25,Schleswig-Holstein
Norderwöhrden,251,54.194166666,9.001666666,Schleswig-Holstein
Jevenstedt,3406,54.23333,9.66667,Schleswig-Holstein
Föhrden-Barl,289,53.93,9.788611111,Schleswig-Holstein
Ostrohe,902,54.216666666,9.15,Schleswig-Holstein
Windeby,1024,54.467,9.788,Schleswig-Holstein
Hoisdorf,3560,53.653333333,10.328611111,Schleswig-Holstein
Kremperheide,2293,53.891666666,9.483333333,Schleswig-Holstein
Tetenhusen,939,54.35,9.5,Schleswig-Holstein
Heiligenstedtenerkamp,722,53.9,9.466666666,Schleswig-Holstein
Groß Offenseth-Aspern,500,53.816666666,9.733333333,Schleswig-Holstein
Kaaks,452,53.983333333,9.466666666,Schleswig-Holstein
Panker,1387,54.316666666,10.566666666,Schleswig-Holstein
Fuhlendorf,422,53.95,9.883333333,Schleswig-Holstein
Ellingstedt,740,54.483333333,9.4,Schleswig-Holstein
Norderbrarup,680,54.655833333,9.768611111,Schleswig-Holstein
Silberstedt,2473,54.516666666,9.366666666,Schleswig-Holstein
Arkebek,229,54.159166666,9.247777777,Schleswig-Holstein
Oldenhütten,156,54.1576,9.7379,Schleswig-Holstein
Noer,876,54.466666666,10.0,Schleswig-Holstein
Lieth,367,54.158055555,9.062777777,Schleswig-Holstein
Hasenkrug,362,53.987222222,9.850833333,Schleswig-Holstein
Aasbüttel,153,54.066666666,9.433333333,Schleswig-Holstein
Wallen,30,54.285555555,9.268055555,Schleswig-Holstein
Wrohm,724,54.216666666,9.4,Schleswig-Holstein
Lohe-Rickelshof,2066,54.186388888,9.065,Schleswig-Holstein
Traventhal,527,53.898888888,10.318888888,Schleswig-Holstein
Gemeinde Raisdorf,3918,54.281111111,10.248888888,Schleswig-Holstein
Süderhackstedt,348,54.591,9.286,Schleswig-Holstein
Wiemerstedt,152,54.266666666,9.116666666,Schleswig-Holstein
Neuenkirchen,1013,54.233333333,8.983333333,Schleswig-Holstein
Kirchbarkau,792,54.208066,10.142417,Schleswig-Holstein
Krempermoor,550,53.877777777,9.478888888,Schleswig-Holstein
Fitzbek,402,54.0,9.766666666,Schleswig-Holstein
Bad Schwartau,20169,53.919444444,10.6975,Schleswig-Holstein
Krogaspe,445,54.133333333,9.933333333,Schleswig-Holstein
Achtrup,1553,54.7902,9.0279,Schleswig-Holstein
Dreggers,54,53.885277777,10.345833333,Schleswig-Holstein
Wangels,2265,54.266666666,10.766666666,Schleswig-Holstein
Oeschebüttel,181,53.983333333,9.716666666,Schleswig-Holstein
Wittmoldt,162,54.166666666,10.366666666,Schleswig-Holstein
Kappeln,8683,54.661388888,9.931111111,Schleswig-Holstein
Borstel,129,53.9686,9.7984,Schleswig-Holstein
Holzdorf,850,54.5577,9.9054,Schleswig-Holstein
Quickborn,22339,53.733333333,9.897222222,Schleswig-Holstein
Lentföhrden,2669,53.866666666,9.883333333,Schleswig-Holstein
Welmbüttel,390,54.196666666,9.248333333,Schleswig-Holstein
Treia,1587,54.5,9.316666666,Schleswig-Holstein
Fiefbergen,543,54.380833333,10.343888888,Schleswig-Holstein
Jübek,2756,54.55,9.4,Schleswig-Holstein
Schafstedt,1318,54.066666666,9.3,Schleswig-Holstein
Güby,767,54.484444444,9.665833333,Schleswig-Holstein
Fredeburg,46,53.666666666,10.716666666,Schleswig-Holstein
Krumstedt,530,54.066666666,9.166666666,Schleswig-Holstein
Saustrup,185,54.666666666,9.766666666,Schleswig-Holstein
Sollerup,475,54.566666666,9.316666666,Schleswig-Holstein
Helmstorf,310,54.283333333,10.6,Schleswig-Holstein
Neuberend,1176,54.55,9.533330555,Schleswig-Holstein
Dollerup,1048,54.775833333,9.680555555,Schleswig-Holstein
Klein Bennebek,523,54.404444444,9.463611111,Schleswig-Holstein
Lensahn,5121,54.233333333,10.883333333,Schleswig-Holstein
Loit,273,54.6118,9.6997,Schleswig-Holstein
Glasau,876,54.05,10.516666666,Schleswig-Holstein
Tellingstedt,2720,54.220833333,9.276111111,Schleswig-Holstein
Kollmoor,36,53.920555555,9.595833333,Schleswig-Holstein
Kellinghusen,8313,53.95,9.716666666,Schleswig-Holstein
Schrum,76,54.185833333,9.254444444,Schleswig-Holstein
Oering,1443,53.83,10.146944444,Schleswig-Holstein
Schashagen,2002,54.134166666,10.883333333,Schleswig-Holstein
Barkelsby,1550,54.503055555,9.836666666,Schleswig-Holstein
Stoltenberg,332,54.344444444,10.347222222,Schleswig-Holstein
Hövede,57,54.244444444,9.2925,Schleswig-Holstein
Honigsee,456,54.2285,10.1887,Schleswig-Holstein
Heiligenhafen,9373,54.373888888,10.979722222,Schleswig-Holstein
Westerborstel,110,54.221666666,9.262222222,Schleswig-Holstein
Holstenniendorf,442,54.041944444,9.348055555,Schleswig-Holstein
Vaale,1256,54.0,9.383055555,Schleswig-Holstein
Probsteierhagen,2442,54.366666666,10.266666666,Schleswig-Holstein
Bothkamp,248,54.2032,10.134,Schleswig-Holstein
Wentorf bei Hamburg,13493,53.493055555,10.253333333,Schleswig-Holstein
Kronsgaard,256,54.731111111,9.964166666,Schleswig-Holstein
Brickeln,191,54.009722222,9.222777777,Schleswig-Holstein
Niesgrau,518,54.75,9.816666666,Schleswig-Holstein
Kalübbe,559,54.116666666,10.283333333,Schleswig-Holstein
Achterwehr,1011,54.316666666,9.966666666,Schleswig-Holstein
Klappholz,489,54.6214,9.5365,Schleswig-Holstein
Grube,1114,54.2325,11.038333333,Schleswig-Holstein
Hamberge,1862,53.839166666,10.585277777,Schleswig-Holstein
Bramstedtlund,218,54.842,9.084,Schleswig-Holstein
Twedt,485,54.6,9.666666666,Schleswig-Holstein
Christiansholm,226,54.321944444,9.408888888,Schleswig-Holstein
Hochdonn,1068,54.033333333,9.283333333,Schleswig-Holstein
Westerrade,462,53.933333333,10.45,Schleswig-Holstein
Dahmker,162,53.586944444,10.445555555,Schleswig-Holstein
Hohenaspe,1972,53.983333333,9.533333333,Schleswig-Holstein
Esgrus,758,54.723333333,9.781944444,Schleswig-Holstein
Mechow,127,53.716666666,10.8,Schleswig-Holstein
Lexgaard,55,54.833333333,8.95,Schleswig-Holstein
Harrislee,11733,54.8047109,9.3915374,Schleswig-Holstein
Grebin,1001,54.203055555,10.475833333,Schleswig-Holstein
Manhagen,361,54.2,10.916666666,Schleswig-Holstein
Janneby,411,54.628,9.303,Schleswig-Holstein
Köhn,765,54.35,10.45,Schleswig-Holstein
Neu Duvenstedt,122,54.358333333,9.704444444,Schleswig-Holstein
Borsfleth,794,53.826944444,9.429444444,Schleswig-Holstein
Rathjensdorf,466,54.185555555,10.4275,Schleswig-Holstein
Nettelsee,425,54.166666666,10.166666666,Schleswig-Holstein
Malente,11301,54.171225,10.554871,Schleswig-Holstein
Wolmersdorf,331,54.078055555,9.105555555,Schleswig-Holstein
Fockbek,6636,54.305,9.600833333,Schleswig-Holstein
Hörup,617,54.7414,9.1035,Schleswig-Holstein
Breitenburg,1286,53.9004,9.561180555,Schleswig-Holstein
Barmissen,157,54.2,10.166666666,Schleswig-Holstein
Holt,153,54.805,9.131,Schleswig-Holstein
Ladelund,1479,54.841944444,9.026388888,Schleswig-Holstein
Nottfeld,117,54.616666666,9.766666666,Schleswig-Holstein
Schieren,260,53.943055555,10.3925,Schleswig-Holstein
Blekendorf,1712,54.266666666,10.65,Schleswig-Holstein
Ockholm,308,54.6675,8.828055555,Schleswig-Holstein
Osterby,317,54.796466666,9.211477777,Schleswig-Holstein
Hollingstedt,1090,54.45,9.333333333,Schleswig-Holstein
Heilshoop,540,53.887222222,10.530555555,Schleswig-Holstein
Ellerhoop,1550,53.7275,9.770555555,Schleswig-Holstein
Enge-Sande,1141,54.733333333,8.966666666,Schleswig-Holstein
Moorrege,4692,53.666666666,9.666666666,Schleswig-Holstein
Böxlund,126,54.839722222,9.179722222,Schleswig-Holstein
Gammelby,499,54.502222222,9.796666666,Schleswig-Holstein
Arpsdorf,299,54.0393,9.859,Schleswig-Holstein
Bokelrehm,143,54.043055555,9.391666666,Schleswig-Holstein
Gaushorn,171,54.195833333,9.226388888,Schleswig-Holstein
Sierksrade,440,53.733333333,10.6,Schleswig-Holstein
Fuhlenhagen,378,53.573611111,10.528055555,Schleswig-Holstein
Haby,575,54.398888888,9.819166666,Schleswig-Holstein
Neukirchen,1138,54.868905,8.733879,Schleswig-Holstein
Sarzbüttel,721,54.119444444,9.185,Schleswig-Holstein
Langstedt,1027,54.618333333,9.386944444,Schleswig-Holstein
Klein Wittensee,208,54.393333333,9.730555555,Schleswig-Holstein
Brokstedt,2128,53.99,9.822,Schleswig-Holstein
Neudorf-Bornstein,1072,54.416666666,9.933333333,Schleswig-Holstein
Rohlstorf,1225,53.969444444,10.408333333,Schleswig-Holstein
Todendorf,1261,53.694722222,10.348611111,Schleswig-Holstein
Groß Nordende,825,53.7,9.65,Schleswig-Holstein
Aebtissinwisch,42,53.966666666,9.283333333,Schleswig-Holstein
Lohe-Föhrden,454,54.333055555,9.533333333,Schleswig-Holstein
Hummelfeld,280,54.462,9.718,Schleswig-Holstein
Rendswühren,745,54.066666666,10.166666666,Schleswig-Holstein
Lütjenholm,338,54.6844,9.024,Schleswig-Holstein
Kükels,449,53.9,10.233333333,Schleswig-Holstein
Fleckeby,2085,54.485,9.703611111,Schleswig-Holstein
Högel,456,54.642,9.06,Schleswig-Holstein
Bäk,894,53.711388888,10.7825,Schleswig-Holstein
Groß Niendorf,638,53.85,10.25,Schleswig-Holstein
Bilsen,817,53.771388888,9.876666666,Schleswig-Holstein
Hamfelde (Lauenburg),557,53.596944444,10.448055555,Schleswig-Holstein
Wankendorf,2946,54.116944444,10.208333333,Schleswig-Holstein
Oersberg,306,54.666666666,9.833333333,Schleswig-Holstein
Stadum,978,54.739,9.044,Schleswig-Holstein
Neufeld,617,53.911388888,9.025555555,Schleswig-Holstein
Techelsdorf,148,54.215555555,10.048611111,Schleswig-Holstein
Wanderup,2698,54.6886,9.3286,Schleswig-Holstein
Meyn,774,54.751,9.227,Schleswig-Holstein
Westerau,777,53.783333333,10.483333333,Schleswig-Holstein
Klein Rheide,343,54.451944444,9.478055555,Schleswig-Holstein
Giekau,986,54.316666666,10.516666666,Schleswig-Holstein
Oesterwurth,248,54.216666666,8.983333333,Schleswig-Holstein
Breiholz,1385,54.214444444,9.536666666,Schleswig-Holstein
Gudendorf,429,54.033333333,9.1,Schleswig-Holstein
Norderheistedt,121,54.244444444,9.146388888,Schleswig-Holstein
Tremsbüttel,1920,53.736666666,10.303333333,Schleswig-Holstein
Luhnstedt,388,54.171111111,9.702222222,Schleswig-Holstein
Gremersdorf,1532,54.333055555,10.934444444,Schleswig-Holstein
Großenwiehe,3322,54.7,9.25,Schleswig-Holstein
Nehms,577,54.016666666,10.366666666,Schleswig-Holstein
Thumby,392,54.5857,9.9101,Schleswig-Holstein
Rabenholz,277,54.716666666,9.9,Schleswig-Holstein
Wiedenborstel,10,54.045277777,9.761944444,Schleswig-Holstein
Rieseby,2808,54.544444444,9.822222222,Schleswig-Holstein
Bargstall,168,54.2625,9.466666666,Schleswig-Holstein
Grömitz,7257,54.153611111,10.9575,Schleswig-Holstein
Joldelund,802,54.65,9.133611111,Schleswig-Holstein
Kleve,540,53.964722222,9.4075,Schleswig-Holstein
Albsfelde,71,53.681944444,10.695277777,Schleswig-Holstein
Bälau,220,53.616666666,10.616666666,Schleswig-Holstein
Moordiek,113,53.916666666,9.65,Schleswig-Holstein
Wagersrott,216,54.666666666,9.8,Schleswig-Holstein
Kastorf (Herzogtum-Lauenburg),1207,53.749166666,10.570555555,Schleswig-Holstein
Scharbeutz,11704,54.021388888,10.745555555,Schleswig-Holstein
Klanxbüll,1003,54.863888888,8.682222222,Schleswig-Holstein
Gönnebek,533,54.050833333,10.177222222,Schleswig-Holstein
Sönnebüll,296,54.627222222,8.993888888,Schleswig-Holstein
Jerrishoe,1002,54.658888888,9.373611111,Schleswig-Holstein
Karlum,213,54.827,8.974,Schleswig-Holstein
Erfde,2135,54.310555555,9.318055555,Schleswig-Holstein
Blunk,574,54.016666666,10.316666666,Schleswig-Holstein
Großenbrode,2228,54.37,11.085,Schleswig-Holstein
Rodenbek,472,54.276666666,10.018611111,Schleswig-Holstein
Freienwill,1637,54.727777777,9.493055555,Schleswig-Holstein
Hagen,472,53.95,9.833333333,Schleswig-Holstein
Timmendorfer Strand,8690,53.994444444,10.7825,Schleswig-Holstein
Lütjensee,3360,53.652222222,10.371388888,Schleswig-Holstein
Hemmingstedt,2843,54.15,9.066666666,Schleswig-Holstein
Groß Rönnau,598,53.972777777,10.310277777,Schleswig-Holstein
Wiemersdorf,1706,53.966666666,9.9,Schleswig-Holstein
Münsterdorf,1873,53.903333333,9.540833333,Schleswig-Holstein
Braderup,673,54.833333333,8.9,Schleswig-Holstein
Gelting,2145,54.75,9.9,Schleswig-Holstein
Sehestedt,825,54.366666666,9.816666666,Schleswig-Holstein
Ramhusen,173,53.94091,9.086837,Schleswig-Holstein
Friedrichsgraben,49,54.266666666,9.416666666,Schleswig-Holstein
Schmalensee,483,54.081388888,10.271388888,Schleswig-Holstein
Krummendiek,87,53.945277777,9.417222222,Schleswig-Holstein
Offenbüttel,249,54.166666666,9.35,Schleswig-Holstein
Wohltorf,2577,53.518611111,10.292222222,Schleswig-Holstein
Juliusburg,190,53.416666666,10.5,Schleswig-Holstein
Wasbek,2432,54.066666666,9.9,Schleswig-Holstein
Landscheide,254,53.916666666,9.266666666,Schleswig-Holstein
Fitzen,389,53.5,10.65,Schleswig-Holstein
Hodorf,195,53.9,9.433333333,Schleswig-Holstein
Hütten,231,54.4368,9.7196,Schleswig-Holstein
Bunsoh,764,54.166666666,9.333333333,Schleswig-Holstein
Damendorf,474,54.425555555,9.736666666,Schleswig-Holstein
Wittenborn,1094,53.916666666,10.216666666,Schleswig-Holstein
Hohenhorn,548,53.4775,10.368611111,Schleswig-Holstein
Oldenborstel,116,54.066666666,9.516666666,Schleswig-Holstein
Schackendorf,913,53.959166666,10.270833333,Schleswig-Holstein
Sievershütten,1100,53.843055555,10.107777777,Schleswig-Holstein
Tarp,6101,54.666666666,9.4,Schleswig-Holstein
Friedrichsholm,431,54.305555555,9.428611111,Schleswig-Holstein
Krempdorf,245,53.825,9.457777777,Schleswig-Holstein
Klein Rönnau,1929,53.961666666,10.320833333,Schleswig-Holstein
Poyenberg,378,54.0414,9.6922,Schleswig-Holstein
Klamp,615,54.282072972,10.549614935,Schleswig-Holstein
Wakendorf I,483,53.866666666,10.366666666,Schleswig-Holstein
Groß Grönau,3855,53.800277777,10.753888888,Schleswig-Holstein
Wentorf,711,53.683333333,10.466666666,Schleswig-Holstein
Schülp,406,54.25,8.916666666,Schleswig-Holstein
Ellerau,6276,53.75,9.916669444,Schleswig-Holstein
Nienwohld,504,53.786944444,10.194444444,Schleswig-Holstein
Tramm,353,53.563611111,10.611944444,Schleswig-Holstein
Felm,1178,54.416666666,10.05,Schleswig-Holstein
Boostedt,7409,54.008888888,10.025833333,Schleswig-Holstein
Bosau,3446,54.103333333,10.4325,Schleswig-Holstein
Escheburg,3991,53.466666666,10.316666666,Schleswig-Holstein
Kittlitz,278,53.666666666,10.916666666,Schleswig-Holstein
Vaalermoor,123,53.973611111,9.331944444,Schleswig-Holstein
Süsel,5083,54.077777777,10.718055555,Schleswig-Holstein
Kaisborstel,74,54.016666666,9.466666666,Schleswig-Holstein
Wewelsfleth,1342,53.843888888,9.401388888,Schleswig-Holstein
Huje,258,53.983333333,9.433333333,Schleswig-Holstein
Neuenbrook,708,53.863055555,9.533611111,Schleswig-Holstein
Timmaspe,1074,54.1407,9.8911,Schleswig-Holstein
Einhaus,438,53.716666666,10.733333333,Schleswig-Holstein
Lunden,1693,54.332777777,9.022777777,Schleswig-Holstein
Kulpin,213,53.7,10.7,Schleswig-Holstein
Klein Nordende,3472,53.721388888,9.648333333,Schleswig-Holstein
Peissen,299,54.0243,9.6083,Schleswig-Holstein
Weede,993,53.916666666,10.383333333,Schleswig-Holstein
Oelixdorf,1565,53.926869444,9.564669444,Schleswig-Holstein
Warringholz,300,54.079722222,9.464444444,Schleswig-Holstein
Schwedeneck,2991,54.471388888,10.076666666,Schleswig-Holstein
